fitur 1,fitur 2,fitur 3,fitur 4,fitur 5,fitur 6,fitur 7,fitur 8,fitur 9,fitur 10,fitur 11,fitur 12,fitur 13,fitur 14,fitur 15,fitur 16,fitur 17,fitur 18,fitur 19,fitur 20,fitur 21,fitur 22,fitur 23,fitur 24,fitur 25,fitur 26,fitur 27,fitur 28,fitur 29,fitur 30,fitur 31,fitur 32,fitur 33,fitur 34,fitur 35,fitur 36,fitur 37,fitur 38,fitur 39,fitur 40,fitur 41,fitur 42,fitur 43,fitur 44,fitur 45,label
4.529965763,0.017695177,0.05994273,13.56546271,0.052990086,0.033140622,14.52771723,0.056748893,0.026188033,102.662612,87.0881036,-0.594791984,1.598380283,124.116712,76.40716779,-0.841200418,2.607629046,148.350584,67.73555122,-1.099966955,3.221201827,19.91986263,21.22898511,19.92012121,22.63983237,0.900284205,0.88925701,0.901489079,0.879850018,0.129365365,0.131377813,0.143625097,0.112881848,1064.825786,1186.708304,1057.657285,1287.474583,0.000403732,0.000406091,0.000493537,0.000369155,0.020093096,0.02015171,0.022215688,0.019213399,Nasi Kuning
2.175889659,0.008499569,0.061919358,11.66436411,0.04556392,0.042780593,8.314150338,0.032477148,0.053399295,31.338492,41.61164668,0.971088634,-0.035498689,137.908932,77.92205607,-0.007048718,0.209167034,151.669272,74.45644818,-0.254617796,1.074338503,29.15988283,33.93165892,33.5210303,34.35991562,0.798678923,0.743603984,0.753683338,0.743496997,0.106002301,0.083551786,0.079853353,0.079229519,2052.002218,2604.098201,2503.940812,2605.391353,0.000262597,0.000217643,0.000215999,0.000211397,0.016204831,0.014752722,0.014696902,0.014539499,Nasi Kuning
13.19526292,0.051543992,0.03534779,14.42268965,0.05633863,0.027059358,10.89160742,0.04254534,0.04578367,90.412584,62.71731517,0.162056083,8.955270614,119.089228,78.34326541,0.104959049,3.017716909,159.768088,70.55632157,-0.254576948,0.377613753,28.07096162,30.70916119,28.41631515,28.4121358,0.814826068,0.786461295,0.805509468,0.809869987,0.08527879,0.07393558,0.080096082,0.078436829,1976.498121,2278.159254,2074.106739,2028.417241,0.000110972,9.62E-05,0.000105821,0.000104013,0.010534333,0.009810538,0.010286919,0.010198674,Nasi Kuning
7.585579649,0.029631171,0.055029478,14.88472847,0.058143467,0.022925679,10.55678333,0.041237436,0.046965133,86.614188,62.51189155,-0.985293517,3.081103263,126.810932,75.26752044,-1.247914241,3.157023663,148.16582,73.91882437,-1.120024506,4.16006122,36.69320404,37.59980245,37.75789091,39.55078938,0.71523895,0.7034153,0.708232595,0.682188336,0.068538182,0.06677674,0.069994907,0.064248336,3014.103709,3133.009125,3073.205584,3357.200373,0.000177776,0.000172763,0.000175642,0.000164239,0.013333281,0.013143927,0.013253015,0.012815565,Nasi Kuning
4.168308817,0.016282458,0.060341798,14.24044606,0.055626743,0.028494133,14.26479864,0.055721868,0.028307656,85.738476,88.13355316,0.595183868,7.676183944,125.808428,80.52874682,0.878346417,1.115349106,150.022812,63.71353241,0.722472361,-0.537664449,19.94833131,19.62919891,18.45305051,20.96148218,0.893405951,0.900445803,0.905324699,0.882103364,0.132924263,0.133414876,0.155880294,0.124803436,1153.165592,1075.411798,1019.510529,1273.566004,0.00026423,0.00026574,0.00032426,0.000253951,0.016255166,0.016301539,0.018007216,0.015935829,Nasi Kuning
5.607284466,0.021903455,0.058536217,12.83858907,0.050150745,0.037298165,9.121151374,0.035629496,0.05134967,88.107528,64.7471897,0.370111466,0.740697135,129.47114,78.85236483,0.716123688,1.152669606,141.648304,74.28712592,0.469254715,0.15021772,43.70234747,46.48686264,46.35271111,47.65440459,0.643804821,0.606491733,0.606644784,0.590174383,0.057883113,0.052075144,0.052621745,0.049340249,3730.997919,4135.463555,4120.963345,4307.148795,9.76E-05,8.91E-05,8.97E-05,8.63E-05,0.009880826,0.00943778,0.009470383,0.00928964,Nasi Kuning
3.655300823,0.014278518,0.060847133,12.43425686,0.04857132,0.039332908,14.43497603,0.056386624,0.026959198,94.653488,99.03090096,-1.882098332,11.01594241,126.874464,79.13587425,-0.338903335,5.480984403,144.286,60.09600136,-0.164705751,-0.453340104,15.17145859,21.08528714,20.80234343,20.72878593,0.94894362,0.912108235,0.910753951,0.913318195,0.125167879,0.083526658,0.091325591,0.084431306,549.9110707,949.6008308,964.9342384,936.5110846,0.000286668,0.00019233,0.00020254,0.000191509,0.016931282,0.013868324,0.014231668,0.01383866,Nasi Kuning
5.520432285,0.021564186,0.05866205,11.35489309,0.04435505,0.044032704,10.46308352,0.04087142,0.047284,73.834564,77.09265549,0.357732789,2.908779184,122.969492,78.07479297,-0.455605614,3.617758951,159.0827,71.07343293,-0.163340367,3.704133478,21.38009293,20.75396722,18.41286869,22.28679435,0.870370917,0.883420349,0.902567695,0.862842148,0.111886573,0.105219969,0.113211032,0.10063523,1345.260238,1206.397494,1009.224174,1419.287794,0.000208595,0.000194698,0.000207213,0.000185546,0.014442823,0.013953425,0.014394912,0.013621542,Nasi Kuning
3.359530867,0.013123168,0.06110673,10.68180788,0.04172581,0.046531785,11.59137264,0.045278803,0.043082252,76.130168,78.14226739,-0.566701115,11.58945926,132.385068,78.70515042,-0.996031878,27.22733046,143.786624,67.06597819,-0.103789025,11.48157653,29.26622626,27.92926883,20.48974141,27.41310728,0.798745179,0.810622658,0.880480436,0.816845295,0.080367781,0.088735639,0.136515619,0.086183802,2073.540651,1951.535246,1233.705224,1887.424822,0.000131296,0.000140228,0.000208973,0.00014076,0.011458458,0.011841798,0.01445591,0.011864253,Nasi Kuning
3.401624579,0.013287595,0.061071184,12.3570617,0.04826977,0.03970238,13.47223773,0.052625928,0.033715893,89.245008,85.48587413,0.32588023,1.955452746,127.79168,77.99550138,0.434510503,2.197598176,147.941664,64.67253616,0.150321947,-0.23316428,31.42054141,32.67493171,31.47528889,33.47054257,0.770031359,0.7533533,0.763632734,0.74084618,0.084217931,0.081144856,0.088196308,0.076398991,2408.535846,2580.055777,2475.086303,2710.662977,0.000254188,0.000247225,0.00026357,0.000226607,0.015943287,0.015723401,0.016234852,0.015053488,Nasi Kuning
13.29478616,0.05193276,0.03477411,14.67030689,0.057305884,0.024945648,5.119102268,0.019996494,0.059214775,105.414896,63.26093099,0.165826078,-0.687848879,119.993072,71.33866822,0.620037871,0.438380638,149.819864,83.85854584,0.328904865,1.070228434,23.96039192,23.02852254,20.19072323,22.94522307,0.845611396,0.853129866,0.886699943,0.852774276,0.115532512,0.119770626,0.134866493,0.128130389,1593.993354,1519.393491,1174.076436,1523.152242,0.000378885,0.00038096,0.000432739,0.000437458,0.019464975,0.019518198,0.020802369,0.020915485,Nasi Kuning
11.73558849,0.04584214,0.042482324,15.1969716,0.05936317,0.019551575,5.927193801,0.0231531,0.058053285,78.261468,54.98730063,0.357070936,5.831128045,126.031452,74.14709989,-0.164290228,-0.655385703,148.695316,83.84828754,-0.148574898,3.532518959,35.04369697,36.31535347,34.95454141,37.15891243,0.726856693,0.714764102,0.724860729,0.69937143,0.066711843,0.061451845,0.064703864,0.057108619,2881.386339,3011.652535,2898.11762,3174.017271,6.63E-05,6.31E-05,6.65E-05,6.03E-05,0.008143412,0.007945972,0.008153203,0.007764103,Nasi Kuning
6.739417117,0.026325848,0.056685098,15.84127314,0.061879974,0.008781723,5.79938111,0.022653831,0.058249924,69.938484,56.82389226,0.26460792,0.089889264,123.846208,74.46866914,-0.220510452,0.177559023,156.349256,78.77934382,-0.81360236,5.42627297,26.61746667,24.80621992,21.26886061,27.40242098,0.829114039,0.848360635,0.887479328,0.824519578,0.081564048,0.087934147,0.102274754,0.076892141,1784.874816,1583.790839,1173.552836,1832.756008,9.79E-05,0.000106362,0.000123731,9.37E-05,0.009896037,0.010313193,0.011123452,0.009678549,Nasi Kuning
8.605754372,0.03361623,0.052689653,14.19933596,0.055466153,0.028805478,8.984116031,0.0350942,0.051716987,81.44452,62.06077571,0.297498579,2.714905345,123.545396,80.01282014,0.462817515,2.310582566,154.159456,70.2830924,-0.314964123,2.247524131,21.3418101,26.98889097,26.63821818,27.38836905,0.893704914,0.847920167,0.851916571,0.842879916,0.09425817,0.074922592,0.076237764,0.072678083,1129.538683,1616.828032,1574.272691,1670.328958,0.000105672,8.01E-05,8.33E-05,7.91E-05,0.010279706,0.008950013,0.009128567,0.008894182,Nasi Kuning
3.113400252,0.012161721,0.06130532,12.22005997,0.04773461,0.04034423,13.25391259,0.051773097,0.035011373,98.56844,89.63252787,-0.455310782,2.840200717,125.712884,78.08790473,-0.955206259,3.633373246,153.160596,55.64880179,-0.768212891,1.138455099,20.71623838,23.6211344,20.08920404,23.96984749,0.870213017,0.840738584,0.874936688,0.838836142,0.181817884,0.129622805,0.148201474,0.130423657,1348.494388,1656.121671,1296.054853,1675.928216,0.001101019,0.000841538,0.000965361,0.000844263,0.033181609,0.029009276,0.03107026,0.029056197,Nasi Kuning
8.142907059,0.031808227,0.053800426,14.63036825,0.057149876,0.025301026,14.60155821,0.057037335,0.025553716,103.7128,84.97481225,-0.894618759,6.509766736,125.521832,77.90044644,-0.773011828,7.487430971,142.898096,63.92528695,-0.920750729,10.80206051,22.9531596,22.98290355,21.00557576,23.57452767,0.864628494,0.862680096,0.880178876,0.8570219,0.099742318,0.103143932,0.108825517,0.094392535,1446.816634,1463.74522,1279.683337,1524.029246,0.00014695,0.000152495,0.000160626,0.000139854,0.012122283,0.012348904,0.012673845,0.011825979,Nasi Kuning
3.169618589,0.012381323,0.061261345,11.63943491,0.045466542,0.04288407,13.44587966,0.05252297,0.03387607,80.284148,89.03421401,-0.394544375,0.314928894,124.06528,80.58127412,-0.563403992,5.620133872,157.124168,71.81626968,0.100357518,0.435755279,29.51715556,33.95769381,31.32002828,31.54757008,0.794147896,0.752074341,0.778904844,0.777079447,0.108160847,0.083936027,0.096326218,0.092012602,2164.032113,2603.62122,2320.319891,2341.104957,0.000179537,0.000146377,0.000160355,0.000155998,0.013399142,0.012098656,0.012663123,0.012489899,Nasi Kuning
10.00456724,0.039080337,0.048774753,13.76731324,0.053778566,0.031845182,13.56165106,0.052975196,0.03316441,82.053156,76.28700866,0.783046151,8.789469128,123.126748,81.46575415,-0.48471572,1.96512403,149.0466,72.67230667,-0.274913773,0.564143571,19.22633939,22.87048403,20.95092121,22.97416835,0.90976589,0.875151305,0.88806039,0.876678681,0.125535195,0.110489342,0.135460086,0.110461617,985.644497,1363.322333,1223.439745,1346.54822,0.000238832,0.000200784,0.000238008,0.000205476,0.015454187,0.014169842,0.015427508,0.014334447,Nasi Kuning
7.705795743,0.030100763,0.05477403,11.89869911,0.046479292,0.04178428,13.42095587,0.052425608,0.03402654,113.584008,82.04725116,0.527384775,2.868479735,126.947904,79.69614127,0.713202316,2.641080956,136.678936,66.14989946,-0.577276571,0.912180993,25.08687677,24.43446768,22.39443232,26.52456751,0.820233149,0.829469088,0.854510099,0.806551164,0.120924578,0.118943458,0.128761788,0.106078202,1929.121204,1831.532876,1559.093406,2077.781974,0.000215619,0.000206293,0.000215904,0.000184168,0.014683968,0.014362896,0.014693665,0.013570858,Nasi Kuning
2.497277837,0.009754992,0.061734024,3.502440703,0.01368141,0.060984172,3.59651242,0.014048876,0.06090057,96.679168,108.9780149,-0.7899139,-0.906361076,136.362792,89.16686554,0.625211459,-0.640287153,158.094824,74.73849948,0.590463959,2.663617175,17.6192202,23.40004715,18.65394747,23.5265186,0.909668026,0.875479614,0.912455133,0.874114776,0.396542433,0.341216711,0.358771504,0.340362803,1288.064206,1761.357432,1234.163572,1780.663241,0.071441718,0.064625901,0.063465964,0.064606909,0.267285836,0.254216249,0.251924521,0.254178891,Nasi Kuning
3.378382144,0.013196806,0.061090868,3.863147884,0.015090421,0.060650878,3.881290032,0.015161289,0.06063321,98.701648,101.228427,-4.174828032,34.58805058,123.292972,91.43442203,-4.191905298,35.74295327,145.516296,87.60906199,-4.058847453,93.26503998,26.08100202,34.19130463,28.93654949,33.56197158,0.855985737,0.792284496,0.830409985,0.795155767,0.319980666,0.267867638,0.294809281,0.273707741,2241.396541,3209.896641,2638.310238,3165.525933,0.04785791,0.039741424,0.043394601,0.039761367,0.218764508,0.199352512,0.208313707,0.199402525,Nasi Kuning
11.86375811,0.046342805,0.0419356,15.26380218,0.05962423,0.018740369,7.312928088,0.028566126,0.055589806,70.939544,56.138107,0.441943181,1.863057746,125.243828,75.52058654,0.39001783,2.00445152,153.273292,80.80279012,0.696771343,0.214152548,37.06034343,41.4549948,39.29224646,40.57799899,0.70673229,0.635428961,0.654304781,0.653849841,0.082007307,0.077737553,0.080898522,0.064339485,3069.115931,3805.860684,3611.817386,3613.413432,0.0001056,9.96E-05,0.000107467,8.74E-05,0.010276174,0.00997812,0.01036663,0.009350687,Nasi Kuning
6.18560899,0.024162535,0.057640452,14.22078548,0.055549942,0.028643567,8.293313846,0.032395758,0.05344871,67.564832,62.81596979,-0.327907576,14.56589515,125.77266,76.6757965,-0.21438892,4.283092139,155.743288,76.38769437,-0.273812719,6.06355662,22.36193535,21.81654039,19.13345455,22.81181305,0.884074899,0.889671501,0.916282795,0.884855116,0.099179102,0.104098441,0.109588317,0.087672954,1228.112036,1167.914623,886.6688566,1218.871842,0.00012216,0.000129257,0.000141481,0.000111958,0.011052608,0.011369125,0.011894585,0.010581037,Nasi Kuning
10.82913607,0.042301312,0.046009228,15.34429974,0.05993867,0.017708907,6.540506992,0.025548855,0.057039507,82.8562,58.00627216,0.425188972,2.206604973,127.305312,72.90602483,0.946658607,6.804799165,146.236192,86.13039717,0.915775184,5.909945511,14.5980202,16.71948572,18.75846061,19.92393991,0.942101858,0.916726782,0.905053825,0.90219965,0.118046741,0.115922503,0.101655934,0.087443439,617.5686465,887.2900177,1010.213604,1042.039168,0.000186838,0.000177546,0.000148412,0.000132433,0.013668866,0.013324635,0.012182437,0.01150794,Nasi Kuning
2.324699842,0.009080859,0.061836783,2.987040742,0.011668127,0.061401177,3.048660781,0.011908831,0.06135495,103.794856,111.8192826,-2.6248349,23.38985538,143.860332,89.5767548,-3.022762083,24.38499364,154.254724,80.37631477,-3.155913697,24.15649648,15.47466667,16.87031331,12.60421818,17.21720945,0.925483099,0.920824075,0.95107245,0.91812672,0.463624312,0.433226268,0.467929149,0.429501831,1115.105244,1187.689284,738.5071111,1228.214795,0.094024307,0.094278724,0.102022525,0.094274397,0.306633831,0.307048406,0.31940965,0.307041361,Nasi Kuning
2.317482284,0.009052666,0.061840914,10.84752511,0.042373143,0.045943085,12.58664543,0.049166583,0.03858623,75.287844,91.85150545,1.922191284,13.76830531,131.566816,78.66435721,0.307542809,-0.410350277,147.5902,70.79356112,-0.069911825,2.931931382,27.56521616,29.30009024,23.65466263,29.42289932,0.783161534,0.756839999,0.831025601,0.756686332,0.123449482,0.112283402,0.139469698,0.113699804,2246.430404,2520.821723,1752.561038,2522.20806,0.000287307,0.000252098,0.000340489,0.000266427,0.016950127,0.015877603,0.018452331,0.016322577,Nasi Kuning
4.832828803,0.018878236,0.059580725,12.00439874,0.046892185,0.04132037,11.70758243,0.04573274,0.042600077,79.745864,73.81566429,-0.41518154,2.385194144,122.363412,79.74499352,-1.051218843,17.57834076,158.82602,66.03021386,-0.15224271,10.9719233,33.6937899,36.69400771,30.56793939,33.84859521,0.77362912,0.744945343,0.809226908,0.774357154,0.058400793,0.048714978,0.062448771,0.056619587,2384.590428,2683.163497,2007.674921,2373.773454,5.79E-05,5.00E-05,6.09E-05,5.57E-05,0.007609953,0.007074323,0.00780586,0.007461869,Nasi Kuning
4.883749195,0.019077146,0.059517335,9.714212853,0.037946142,0.04966226,8.734170473,0.034117855,0.052366227,71.200796,69.06626734,2.655934916,253.0707684,118.350924,80.79289365,4.234859499,142.0139985,136.66366,83.25215293,7.14969941,407.2928964,32.90499394,33.00178037,29.93839192,30.81197971,0.757966957,0.766338191,0.805520824,0.777071736,0.138807832,0.130217225,0.15845242,0.14910041,2906.816032,2807.208442,2360.444234,2678.255837,0.003351721,0.003805836,0.005873275,0.003820497,0.057894049,0.06169146,0.076637293,0.06181017,Nasi Kuning
10.58463933,0.041346245,0.04686937,11.34057219,0.04429911,0.044088993,10.67781616,0.04171022,0.046545755,95.122836,72.71488791,-0.93434529,-0.811840274,128.170236,74.6960845,0.235141681,10.61875117,141.412344,77.24576284,0.896180447,2.023409712,25.74530101,28.25627195,26.47088889,28.20860025,0.839112993,0.809831619,0.834157517,0.810952983,0.124819846,0.113330608,0.118855407,0.114106566,1692.197358,1990.808334,1743.480844,1979.069154,0.002107731,0.001841004,0.002047099,0.001856839,0.045910029,0.042906918,0.045244883,0.043091058,Nasi Kuning
3.41049986,0.013322264,0.061063625,12.07029891,0.047149606,0.041026395,13.59744327,0.053115014,0.03294003,74.74356,91.96057685,-0.587919053,-0.640534531,121.520144,83.49094745,-0.434902212,0.977561272,162.145896,70.71135922,-0.359574518,0.908062714,22.79130101,22.3984375,22.366,26.07859245,0.866511893,0.867122988,0.869168194,0.836689419,0.142932822,0.133840383,0.136352658,0.118839383,1429.979228,1423.352668,1402.123996,1749.250874,0.000300719,0.000247412,0.000265017,0.000238997,0.017341254,0.015729344,0.016279333,0.015459544,Nasi Kuning
11.06668606,0.04322924,0.04513848,13.983431,0.054622777,0.030374367,8.30408588,0.032437835,0.053423185,102.59612,61.17232453,-0.219402955,10.28505138,126.990184,73.83691781,-0.124886165,6.373042571,138.689548,79.78779801,-0.425566874,12.51066431,29.19853737,35.67035884,31.28889293,34.05086255,0.759526901,0.695039043,0.747309266,0.707648749,0.115946873,0.079123715,0.097119849,0.085778957,2533.22859,3203.403856,2657.481168,3070.901124,0.000468434,0.000326155,0.000360533,0.000343642,0.021643333,0.01805977,0.018987696,0.018537588,Nasi Kuning
3.257912332,0.012726219,0.061190628,9.605788358,0.037522614,0.049983036,6.907881435,0.026983913,0.056374803,40.960948,54.11540068,-0.708864326,1.820585408,130.865736,80.99886773,0.476644046,3.426118438,155.124148,79.43515503,0.455473335,0.701807238,27.61790303,27.13404819,19.41855354,25.4831515,0.834394393,0.840424688,0.907141786,0.853275866,0.072446091,0.073276175,0.107078009,0.082820692,1717.767592,1653.336832,959.4638465,1520.307399,0.000110769,0.000113284,0.00015955,0.000121854,0.010524708,0.010643486,0.0126313,0.01103876,Nasi Kuning
2.886530837,0.011275511,0.06147449,13.91613027,0.054359883,0.030842392,14.29523858,0.055840775,0.028072363,71.21702,84.14601886,-0.754776163,-1.222120051,130.478428,79.63828822,0.070392898,-0.343696446,147.982988,70.45324539,-0.076586496,-1.030572126,20.48705859,22.30444768,24.46476364,23.16509089,0.899250282,0.877296269,0.86270416,0.87571233,0.12501489,0.110950842,0.10755679,0.101454091,1079.738016,1312.314374,1473.366477,1329.254557,0.000274635,0.00025275,0.00024644,0.000224855,0.01657212,0.015898101,0.015698393,0.014995176,Nasi Kuning
3.431328214,0.013403625,0.06104582,12.56158431,0.04906869,0.03871064,4.923904742,0.019234002,0.059466824,74.907188,75.55333738,-0.638656439,-0.567080022,119.350884,74.30493822,0.334733649,0.897271533,167.4266,71.72673535,0.184097245,1.965131768,19.98211717,22.66050989,22.51866263,24.25431679,0.877322585,0.857093259,0.855304825,0.832163223,0.189644146,0.156260438,0.155126296,0.150488202,1283.496517,1483.561142,1498.001887,1742.512715,0.000692562,0.00053608,0.000534138,0.000540066,0.026316569,0.023153396,0.023111416,0.023239313,Nasi Kuning
1.687452943,0.006591613,0.06215143,1.959974509,0.007656151,0.062029295,1.977885829,0.007726117,0.062020615,143.380272,116.8107785,-0.836693507,45.03663064,156.850756,103.23318,-1.399927144,58.71667377,177.172456,82.15420556,-1.697026008,69.00987959,10.61520808,11.49073231,7.832977778,11.54578564,0.954704471,0.95222303,0.971074077,0.952253545,0.617410118,0.588428955,0.635086178,0.58853212,856.2755313,903.4482391,546.821301,902.8712035,0.233354373,0.229431371,0.238330049,0.229385181,0.483067669,0.478989949,0.488190587,0.47894173,Nasi Kuning
8.872368179,0.034657687,0.052010525,15.11557906,0.059045233,0.020491725,10.83729236,0.04233317,0.045979906,86.062736,71.77360735,0.5421742,0.315894182,126.191204,76.73159978,0.085626678,-0.115363155,147.668348,74.8184285,-0.050774206,-0.227790662,30.97655354,32.81146348,30.65241616,32.71177891,0.794330524,0.773426796,0.800125176,0.775734015,0.089182141,0.082802914,0.088116351,0.078823669,2191.96798,2409.278628,2133.272885,2384.673505,0.000179227,0.000181684,0.000231655,0.000183343,0.013387585,0.013479038,0.015220218,0.013540425,Nasi Kuning
12.92760769,0.050498467,0.036826007,13.31237122,0.05200145,0.034671303,5.817576965,0.02272491,0.058222238,101.854412,52.7275132,0.396234532,-0.077435533,124.052784,72.18261385,0.386263953,-0.645967647,142.678804,84.96021891,-0.226720357,1.363575767,35.26579394,35.68921127,31.03915556,34.53587165,0.735012037,0.729550972,0.786687134,0.744391397,0.063301907,0.060885215,0.07454974,0.064917389,2721.420178,2780.750207,2192.307463,2628.043139,0.000253388,0.000250089,0.000297358,0.000261996,0.015918166,0.015814195,0.017244065,0.016186301,Nasi Kuning
10.27443432,0.040134504,0.047911078,14.10681581,0.055104747,0.029490959,5.115080049,0.01998078,0.05922008,63.890488,54.20037217,0.473658274,3.344331979,120.34052,77.0176456,0.863901405,9.029268362,165.16778,82.76372581,0.269201903,3.259459814,23.43808889,23.07299932,17.77490909,23.61342758,0.842602387,0.85556846,0.909639657,0.843210133,0.128355656,0.115852516,0.155594989,0.123109449,1621.004457,1483.543578,927.9767354,1610.563041,0.000439334,0.000429875,0.000566923,0.000445312,0.020960293,0.020733432,0.023810148,0.021102424,Nasi Kuning
12.47402541,0.048726663,0.03914029,15.06067929,0.058830783,0.021099517,14.39258719,0.056221046,0.027302824,104.683368,82.19935061,0.57280976,4.890429195,126.003232,75.83182402,-0.134568306,-0.164277798,141.490576,72.38125619,0.069037458,-1.262309122,17.53010505,16.99970734,14.69526465,18.67327735,0.903561742,0.904482912,0.925674118,0.893146655,0.19276311,0.196324407,0.229118169,0.188525211,1039.992392,1023.274454,796.7610909,1144.665075,0.000482571,0.000465957,0.000565392,0.000473541,0.021967502,0.021586039,0.023777975,0.021761002,Nasi Kuning
4.534218522,0.017711792,0.059937824,11.75582745,0.0459212,0.04239685,11.50233763,0.04493101,0.043444846,63.010308,80.6467654,0.042335544,-0.917411428,133.586084,78.88119536,-0.093517143,-0.083940319,141.451092,76.89240878,0.915019705,0.269917834,22.47143434,23.49876024,19.74858182,22.98668379,0.893660298,0.884010113,0.914422431,0.889968831,0.104918524,0.099339018,0.107453756,0.091936604,1122.274562,1219.360379,899.1411717,1156.757886,0.000137902,0.000130918,0.000137543,0.000116499,0.011743175,0.011441958,0.011727855,0.010793492,Nasi Kuning
3.488130234,0.013625508,0.06099668,12.24513653,0.047832564,0.040228046,12.70346639,0.049622916,0.037997585,87.631716,77.41301029,0.345626801,10.11584295,128.224892,76.98142495,-0.164251667,8.040967955,149.451028,67.97001593,-0.266984471,7.337593903,32.14877172,32.41053021,23.10134949,30.30777267,0.764065662,0.761297069,0.848991281,0.783405782,0.076860521,0.075313167,0.117804895,0.076808766,2456.545119,2482.651588,1565.651265,2252.916798,0.000183338,0.000179409,0.000329512,0.000193327,0.01354025,0.013394378,0.018152453,0.013904221,Nasi Kuning
12.14943037,0.04745871,0.040668424,15.52127833,0.060629994,0.015174122,14.88372706,0.05813956,0.022935603,89.44002,74.15714505,-0.104600149,5.596090338,127.566292,77.44147022,0.263833999,-0.16374493,143.704888,77.35667343,-0.144431627,2.879415942,22.11906263,22.95358838,18.41764848,21.33745366,0.863286286,0.85228488,0.900224817,0.876330321,0.110664165,0.109405864,0.134919288,0.112853594,1470.860735,1581.978814,1069.696113,1324.333291,0.000139345,0.000130975,0.000161629,0.000139565,0.011804467,0.011444433,0.012713358,0.011813752,Nasi Kuning
2.112388744,0.008251518,0.061952908,12.4018834,0.04844486,0.039488554,13.24459568,0.0517367,0.035065133,81.441544,92.55187116,-0.259813803,0.219917769,133.055232,75.40856257,-0.28894034,1.714587405,150.748852,58.91004703,-0.041779301,3.719105127,20.08493737,22.29070873,17.10183434,16.09108757,0.879335702,0.855562962,0.904200451,0.923842739,0.154520583,0.13907413,0.172510476,0.187900622,1186.334287,1420.727957,943.4290747,749.1262398,0.00087698,0.000764,0.000987764,0.001093568,0.029613843,0.027640551,0.031428717,0.033069138,Nasi Kuning
4.440274121,0.017344821,0.060045045,13.71291454,0.053566072,0.032201335,10.87106465,0.0424651,0.0458581,89.239416,79.59320413,-0.174461853,-1.018509663,122.834092,76.28439504,0.033714432,-0.185644623,154.54792,66.1028642,0.352238333,2.388475828,21.33911919,22.02675029,18.79467879,20.97765186,0.884700888,0.881112855,0.911868019,0.889821165,0.117005426,0.100739518,0.12741948,0.124351768,1224.642562,1263.924407,934.4516889,1171.301842,0.000189331,0.00017253,0.000211665,0.000198713,0.013759771,0.013135074,0.014548701,0.014096564,onde onde
6.828415291,0.026673496,0.05652234,15.4465197,0.06033797,0.016296625,15.17615329,0.05928185,0.019796772,106.411452,86.45404138,-0.514761577,0.253635683,129.7242,73.69142934,-0.575446207,2.028292705,134.15114,72.06814981,-0.683650098,1.620537056,22.0634303,24.96761186,23.82205253,24.38097929,0.88780527,0.865332878,0.8696741,0.862773221,0.13330933,0.10436305,0.115300779,0.106282139,1208.970816,1446.00365,1396.552412,1473.497411,0.000193153,0.000158286,0.000175701,0.000156526,0.013897949,0.012581158,0.013255238,0.012511018,onde onde
5.063145619,0.019777913,0.059288144,15.5014022,0.06055235,0.015481026,15.09954475,0.058982596,0.020671321,90.741032,78.65324914,-0.20581432,3.392055082,129.291332,74.72974252,-0.849788224,17.32262134,141.264424,72.3493232,-1.253522682,25.63329328,34.48869091,35.71892072,33.15701818,35.92572028,0.734309484,0.718537829,0.749946101,0.719316397,0.075985071,0.071710502,0.081554315,0.068441293,2835.738703,3007.605001,2681.247418,2999.198581,9.79E-05,9.02E-05,0.00010397,9.08E-05,0.009895078,0.009497517,0.010196544,0.009530761,onde onde
12.82890569,0.050112914,0.037348974,15.25046717,0.059572138,0.0189053,15.52321919,0.06063758,0.015143791,122.662996,76.49907017,-0.211402111,11.74526599,128.831828,74.64132524,0.000445942,6.158083181,129.101312,71.22125716,0.169023968,0.38111632,61.7705697,62.00625569,57.02999192,63.58083621,0.39512563,0.390177608,0.473010951,0.362502152,0.04619622,0.0420103,0.044915384,0.038047169,6512.414804,6538.223339,5655.467996,6834.816561,8.06E-05,7.00E-05,7.38E-05,6.67E-05,0.008978091,0.008366648,0.008589585,0.008169429,onde onde
5.903968506,0.023062378,0.05808939,15.34021068,0.059922695,0.017762888,10.33236371,0.040360793,0.047720607,90.652032,74.31378692,-0.123229398,5.522041728,123.587432,73.90284365,0.584951009,12.7299707,152.031636,77.1032813,-0.018421314,11.2376888,42.90643636,44.18927224,33.75107071,42.93715043,0.649903029,0.619172116,0.761447739,0.637316485,0.050322275,0.04269366,0.067980967,0.044954357,3710.446251,3977.042054,2508.999038,3787.56902,5.81E-05,5.13E-05,7.38E-05,5.32E-05,0.007624315,0.007160008,0.008591549,0.007292312,onde onde
3.771479211,0.01473234,0.060738847,12.94541016,0.050568007,0.036730457,9.040679301,0.035315156,0.051566362,106.720384,94.05102402,-0.097168693,1.382956667,125.336492,72.38967739,-0.242163233,0.270091644,147.902712,73.71919098,0.420771491,1.213177176,25.46334141,24.96452263,20.6576202,25.80224863,0.839879489,0.844570675,0.878730907,0.83366673,0.110250404,0.1149621,0.16914503,0.116048293,1684.12398,1637.149218,1277.287964,1751.975741,0.000599554,0.000614851,0.000908197,0.000627551,0.024485788,0.024796196,0.030136308,0.025050974,onde onde
