fitur 1,fitur 2,fitur 3,fitur 4,fitur 5,fitur 6,fitur 7,fitur 8,fitur 9,fitur 10,fitur 11,fitur 12,fitur 13,fitur 14,fitur 15,fitur 16,fitur 17,fitur 18,fitur 19,fitur 20,fitur 21,fitur 22,fitur 23,fitur 24,fitur 25,fitur 26,fitur 27,fitur 28,label
116.1218544,65.20035459,0.472589121,-1.5,3.701409432,5.009261097,4.72557088,4.883583851,0.990122865,0.985212616,0.985939033,0.985842534,0.525404688,0.409151613,0.4609573,0.410454967,66.10695033,98.95850757,94.03893575,94.74315704,0.003693459,0.002758035,0.003133149,0.002760132,0.060773838,0.052516996,0.05597454,0.052536962,mie ayam
120.7120943,71.74106539,0.585784371,-1.5,26.59326679,28.74291063,26.74574618,28.34329974,0.777354051,0.75183975,0.782590223,0.757311256,0.083780616,0.077037341,0.079101429,0.0773569,1579.824737,1744.935595,1519.855193,1706.581558,0.000163316,0.000122244,0.000129006,0.00013577,0.012779507,0.011056386,0.011358066,0.011652023,mie ayam
84.84632762,61.78066246,-0.592718907,-1.5,13.76566002,17.22741399,17.21902299,16.60621627,0.918083666,0.883398563,0.887308758,0.891114941,0.157541256,0.125467631,0.129579358,0.129942656,566.7883807,806.4475863,780.3277849,753.0757189,0.000200491,0.000155752,0.000155749,0.000159257,0.014159484,0.012480066,0.012479957,0.012619702,mie ayam
163.6334036,66.91434276,0.49916373,-1.5,9.896196693,11.74916182,11.25209012,10.82473603,0.941625591,0.923439229,0.926225248,0.926694856,0.195216396,0.172019945,0.17866451,0.195238987,411.2438091,540.4293739,520.2054215,517.4494324,0.000405428,0.000346342,0.000360215,0.000414442,0.020135242,0.018610263,0.018979321,0.020357846,mie ayam
144.0379369,75.70430474,-0.615576219,-1.5,22.36614876,25.60606796,22.78348544,21.80076987,0.842000533,0.794318516,0.82695274,0.85543547,0.109337262,0.099911676,0.11455973,0.104174216,1318.782698,1717.256742,1443.553125,1206.951901,0.000152823,0.000136854,0.00015474,0.000141478,0.012362141,0.011698476,0.012439441,0.011894448,mie ayam
109.9222127,58.74352048,-0.315568785,-1.5,7.557355392,8.817656346,8.196938809,8.673272911,0.973163168,0.962991052,0.968238075,0.963699954,0.230712029,0.198787752,0.214712485,0.209778506,136.2948374,186.9463699,160.7093635,183.3598884,0.000400957,0.000331277,0.0003751,0.000353295,0.020023911,0.01820102,0.019367505,0.018796148,mie ayam
113.9182819,62.64020258,0.04929151,-1.5,23.10052174,27.43213967,27.99898542,27.70232389,0.817458463,0.758459542,0.749134421,0.757436519,0.096283216,0.083809057,0.088662156,0.078233564,1382.499687,1829.028479,1888.406636,1837.420567,9.58E-05,8.68E-05,8.98E-05,8.22E-05,0.009788186,0.009317386,0.009476724,0.009065747,mie ayam
130.6343592,54.83866805,0.243314941,-1.5,5.784885386,7.017188605,6.651457126,6.844399805,0.978522262,0.969838194,0.972855629,0.971431902,0.254165385,0.218019913,0.229763583,0.216828533,103.8489331,146.0277923,131.3762408,138.3117862,0.000322814,0.000267063,0.000282865,0.000266216,0.017967037,0.016342054,0.016818599,0.016316113,mie ayam
101.2801529,73.19202142,0.185388452,-1.5,16.30355109,17.91952259,17.11102953,18.78492388,0.896814376,0.882028473,0.895385014,0.877629576,0.175969414,0.151398263,0.155770874,0.14299789,923.9146546,1056.4232,939.0172819,1095.826441,0.000200605,0.000167638,0.000170772,0.000154947,0.014163523,0.012947515,0.013067957,0.012447757,mie ayam
158.6948076,65.64922931,0.691408854,-1.5,15.15197925,16.98455327,15.91747432,17.11748587,0.881360204,0.861049096,0.874682022,0.859503309,0.195997384,0.164974792,0.177897691,0.167722379,765.1131313,897.8223433,809.3911409,907.8115829,0.00049122,0.000389508,0.000441697,0.000403191,0.022163473,0.019735966,0.021016589,0.020079625,mie ayam
130.5509354,56.88244282,0.678748869,-1.5,15.43484177,16.3285124,15.18712658,17.52844098,0.83583811,0.817178126,0.834705103,0.797561467,0.126749624,0.113641925,0.135877216,0.114387849,652.7168797,730.0723013,659.2441519,808.4016172,0.000255593,0.000239514,0.000269009,0.000223789,0.015987275,0.01547623,0.016401495,0.014959571,mie ayam
107.7855757,62.16006866,0.650303762,-1.5,13.54017313,15.7637367,14.67343353,15.43661675,0.9164899,0.897489845,0.907055935,0.895510397,0.174901642,0.158485451,0.174159001,0.158481483,562.9689241,690.4730051,625.4654547,703.8081814,0.000226637,0.00019707,0.000229038,0.000205122,0.015054475,0.01403816,0.015134003,0.014322081,mie ayam
117.741653,64.03405846,0.091268854,-1.5,26.60888422,27.89779609,24.57746208,26.74048484,0.757692461,0.734297375,0.784169591,0.757967016,0.061247122,0.05882052,0.069838601,0.059591803,1501.922349,1649.723429,1340.768222,1502.720525,5.26E-05,5.05E-05,6.01E-05,5.21E-05,0.007250227,0.007107684,0.007749319,0.007219739,mie ayam
102.7553345,67.621006,-0.242342784,-1.5,27.48870984,29.11826493,27.59334362,29.49196398,0.759874536,0.738221813,0.769652151,0.733943809,0.069518808,0.061454504,0.068640692,0.06537116,1662.185116,1808.467945,1590.454026,1838.038166,5.41E-05,4.97E-05,5.26E-05,5.00E-05,0.007357314,0.007050297,0.007250143,0.007073993,mie ayam
153.7372371,65.09105712,0.616885995,-1.5,16.08581728,18.95604259,19.00980435,18.9302335,0.883145723,0.851460285,0.849107021,0.849711692,0.24699038,0.191778333,0.21218893,0.196181223,789.6518109,999.8848829,1013.862208,1011.655313,0.002680138,0.002133405,0.002433977,0.002149219,0.051770049,0.046188798,0.049335352,0.046359671,mie ayam
117.5826839,68.5578312,-0.664924008,-1.5,27.06632545,28.08644149,27.31717442,29.57757756,0.770258168,0.757504018,0.769482838,0.732090611,0.081133946,0.073004128,0.074181302,0.070736649,1551.679399,1630.099057,1548.831936,1801.064589,8.32E-05,7.60E-05,7.24E-05,6.95E-05,0.009122916,0.008717156,0.008505889,0.008338607,mie ayam
110.9662614,84.27297012,-0.34145189,-1.5,17.3401147,21.32318162,20.06806863,20.35384467,0.927849318,0.897673048,0.908723734,0.908411402,0.174533945,0.142966821,0.158859347,0.152605285,939.0388841,1329.598612,1186.671701,1190.085007,0.000332724,0.000272437,0.000306516,0.000267937,0.018240726,0.016505676,0.017507603,0.016368767,mie ayam
103.5147208,57.58387972,-0.370803115,-1.5,6.748015251,8.945590927,9.020109266,8.734319451,0.967699056,0.947668745,0.943474566,0.94676872,0.252503663,0.198277132,0.194570169,0.200682969,165.329695,267.3415932,288.6771001,271.9453687,0.000328601,0.000241147,0.000244769,0.000252471,0.018127346,0.015528903,0.015645084,0.015889329,mie ayam
171.3499956,63.35449603,-0.496533467,-1.5,8.22812616,9.501317743,9.280090353,9.444628173,0.957054743,0.944734689,0.948724009,0.947630832,0.233324491,0.215873558,0.215280406,0.212419755,262.9845031,338.4043603,313.8846979,320.6688744,0.000451184,0.000408327,0.000403916,0.000394844,0.021241086,0.020207113,0.020097666,0.019870686,mie ayam
140.0258624,78.76128481,-0.674833944,-1.5,11.79026734,13.14833652,13.2545245,14.05876717,0.930141307,0.912548875,0.909644535,0.901146782,0.175862897,0.17019253,0.177349244,0.158799872,432.4483208,541.3971875,559.6745936,611.9948212,0.000188519,0.0001742,0.00018276,0.000166124,0.013730209,0.013198501,0.013518859,0.012888899,mie ayam
209.5917938,65.1234377,0.68541169,-1.5,12.64746309,13.99235709,13.72725657,14.00781588,0.876353563,0.859244534,0.865324336,0.860199614,0.515752625,0.485462684,0.487599097,0.485567748,764.7049826,873.2193851,834.2179771,867.2942575,0.175676671,0.170098283,0.172689729,0.169768329,0.41913801,0.412429731,0.415559537,0.412029524,mie ayam
111.3661977,55.03747335,0.690473769,-1.5,17.57948633,19.24933147,17.82760309,18.50155867,0.832938041,0.811499385,0.83924948,0.829668742,0.130925929,0.116244001,0.123574615,0.112985874,906.9317187,1024.738642,874.4807474,925.7501773,0.000150833,0.000134824,0.000139263,0.000132251,0.012281406,0.011611386,0.011800988,0.01150006,mie ayam
140.9784628,76.84972198,-0.483813204,-1.5,15.77670188,17.89811306,17.30107966,17.73140472,0.878188322,0.851464732,0.858136451,0.849060562,0.177816809,0.165067473,0.169968856,0.169102845,1023.859265,1250.986278,1194.661625,1271.243753,0.000176746,0.000159004,0.000165783,0.000163913,0.013294572,0.012609686,0.01287567,0.012802866,mie ayam
122.0753116,56.61422948,0.618754831,-1.5,16.0895652,18.90051418,18.80955148,19.21319667,0.874154713,0.827605806,0.829713187,0.829829542,0.132704896,0.121011359,0.11650727,0.11234368,709.8530915,976.9661485,964.3215078,964.4109765,0.000162763,0.000148718,0.000142844,0.000137579,0.01275787,0.012195006,0.011951751,0.011729398,mie ayam
140.6030717,69.88298003,0.6554889,-1.5,26.57222139,30.5572572,31.45104508,31.24889199,0.787807149,0.742560694,0.730821437,0.726577319,0.121395938,0.09109053,0.087275757,0.085189877,1687.560701,2033.756092,2123.612062,2159.899419,0.000194411,0.000132453,0.000130587,0.000115649,0.013943117,0.01150884,0.011427478,0.010754016,mie ayam
123.1482764,56.56949888,-0.540796687,-1.5,7.868373332,8.732301445,7.918990218,8.561499691,0.965555947,0.956456452,0.962393172,0.958784937,0.19748638,0.180052124,0.202899654,0.183410236,192.0690369,243.0195813,209.8712415,230.022405,0.000214202,0.000194719,0.000223633,0.000197904,0.014635633,0.013954161,0.014954354,0.01406782,mie ayam
81.34748589,60.08546687,0.490211862,-1.5,19.11878976,21.88011484,18.1170684,22.92183259,0.732873581,0.695879057,0.792290452,0.675474762,0.168883004,0.136698698,0.154842118,0.13336863,1817.536528,2074.808415,1417.626684,2213.981652,0.000202307,0.000165219,0.000196232,0.00016318,0.014223469,0.012853744,0.014008266,0.012774181,mie ayam
91.45517172,68.41511946,0.285227638,-1.5,21.82258512,24.02855868,19.93900858,21.12949018,0.837793608,0.806512456,0.862540392,0.85241219,0.082070689,0.07479962,0.090100158,0.083246833,1121.002946,1332.321032,948.4809451,1016.305294,0.000102898,9.31E-05,0.000112876,0.000102095,0.010143874,0.009649662,0.010624314,0.010104209,mie ayam
127.1226286,62.06558746,-0.70513408,-1.5,18.13004468,22.95288068,22.66952214,23.21170141,0.857528359,0.785858994,0.789542576,0.787544191,0.140804607,0.104504442,0.130607942,0.101974093,815.8396911,1230.319165,1214.943442,1220.639267,0.000218592,0.000136098,0.000164036,0.000138276,0.014784868,0.011666084,0.012807661,0.011759071,mie ayam
106.6170528,62.93679159,0.041154302,-1.5,18.74726864,20.99334713,19.16761459,19.91389041,0.856562996,0.821401012,0.844820305,0.837891227,0.109130659,0.09860883,0.115956205,0.109411502,868.626217,1080.110087,943.2110481,980.4496243,9.35E-05,8.20E-05,9.55E-05,8.85E-05,0.009671122,0.009055628,0.009774359,0.009409509,mie ayam
104.8747029,64.32719814,0.702018092,-1.5,17.52499002,20.04736167,19.59234953,19.41237168,0.872648776,0.83705094,0.847128407,0.849130184,0.117784854,0.105868878,0.110035199,0.10609337,840.9656181,1076.067847,1009.617571,996.3349079,0.000102835,9.12E-05,9.63E-05,9.32E-05,0.010140771,0.009552475,0.009815258,0.009656005,mie ayam
85.7594836,62.84527513,-0.544126772,-1.5,21.96464603,22.27962101,18.22292604,22.03745031,0.822894439,0.820958398,0.868093123,0.820596343,0.148020254,0.141378097,0.175561981,0.146504562,1327.483952,1341.386234,988.1371353,1344.042273,0.00066129,0.00060643,0.000859245,0.000664229,0.025715569,0.02462579,0.029312874,0.025772641,mie ayam
126.6000849,74.4180773,-0.62662086,-1.5,15.40127255,18.77283694,18.45546851,18.43778273,0.930801002,0.900877019,0.902406078,0.908213371,0.148049807,0.12756265,0.145044076,0.127499544,622.9894322,888.4963572,872.7252531,822.6024706,0.000198813,0.000152163,0.000174145,0.00016567,0.014100103,0.012335425,0.013196396,0.012871296,mie ayam
119.4604264,66.90230912,-0.403285289,-1.5,14.64739472,15.81256972,14.15205376,15.11052912,0.886715708,0.873384519,0.894339669,0.880701605,0.169253481,0.164164557,0.180338398,0.167150867,660.5032209,738.9459418,613.6612957,696.2378328,0.000258084,0.000245201,0.000269463,0.000246125,0.016065,0.015658899,0.016415319,0.015688379,mie ayam
100.5067024,61.77684164,0.602263683,-1.5,11.77403939,11.80187602,12.27466873,14.28028848,0.921690279,0.9257399,0.91764448,0.890087882,0.21709761,0.210677362,0.208590717,0.190769617,561.0302688,531.5461293,589.2175868,786.7809801,0.000356137,0.000338124,0.000323297,0.000291617,0.018871604,0.018388136,0.017980458,0.017076801,mie ayam
117.7979227,75.30242932,-0.620960308,-1.5,21.47100302,21.50717529,20.38589849,23.22212041,0.845646506,0.844599466,0.860077068,0.826685188,0.093145682,0.092225131,0.097821261,0.084933944,1086.460714,1093.761544,985.0770402,1219.872433,8.21E-05,7.94E-05,8.58E-05,7.51E-05,0.009060791,0.008909074,0.009261937,0.008665168,mie ayam
160.7571221,69.73562605,0.292928753,-1.5,7.547479527,8.83296156,8.573972497,8.945070847,0.972785187,0.965137246,0.96846777,0.96531912,0.300689899,0.257847238,0.257887148,0.260699427,226.0496031,289.7195932,261.9699856,288.2057106,0.000553974,0.000450197,0.000428101,0.000424597,0.023536654,0.021217838,0.020690595,0.020605763,mie ayam
178.3327932,54.77941232,0.151184193,-1.5,10.29386164,13.28246761,12.19698585,11.81383204,0.902272844,0.849054624,0.868204937,0.878286444,0.237237609,0.195392651,0.228602577,0.20989643,466.8944119,723.242153,630.3357909,583.1870739,0.000833517,0.000680052,0.000828382,0.00071995,0.028870701,0.026077806,0.028781627,0.026831892,mie ayam
87.20523582,70.21643456,-0.010566722,-1.5,18.94974912,23.32775511,22.29677165,22.60253251,0.878467426,0.815213107,0.821677535,0.822414573,0.310442192,0.292255827,0.29280581,0.292580786,1222.271677,1852.330829,1784.015844,1780.142282,0.062952145,0.058190997,0.056862331,0.058187359,0.25090266,0.241228101,0.238458237,0.241220562,mie ayam
135.6234335,72.43084871,-0.702519344,-1.5,17.37903937,19.33742885,18.7871936,19.11961166,0.903000407,0.882899928,0.886386159,0.88352589,0.118147758,0.108426637,0.11450155,0.106341597,796.398562,960.805246,933.4166993,955.7276955,0.00010409,9.48E-05,9.75E-05,9.36E-05,0.010202452,0.00973563,0.009874491,0.009677249,mie ayam
131.1406687,54.27796205,0.632687044,-1.5,6.367720309,6.720752257,5.914783572,6.568415815,0.972241422,0.968357226,0.976253743,0.970946618,0.215307787,0.211691085,0.227533803,0.212368721,125.3740204,143.0270569,107.2641135,131.3229885,0.00032496,0.000314585,0.000346634,0.000320839,0.018026654,0.017736533,0.018618108,0.017911976,mie ayam
166.8138473,84.35549105,-0.609928152,-1.5,19.59631116,22.4211192,22.16365079,23.48602998,0.835239946,0.80355637,0.807103246,0.787015282,0.329485044,0.296830926,0.307541208,0.300245541,1375.08145,1636.338169,1605.097374,1774.057833,0.045427297,0.042138258,0.043165719,0.042639388,0.213136804,0.205276052,0.207763614,0.206493071,mie ayam
121.1302598,64.2436201,-0.493451896,-1.5,16.03758829,17.62718091,15.8534944,17.44929762,0.875600008,0.857060374,0.879949395,0.85653307,0.130500931,0.104176992,0.120237561,0.106608634,628.8904789,720.4958688,604.611534,723.136529,0.000123639,0.000102962,0.000119945,0.000103111,0.011119288,0.010147041,0.010951927,0.010154373,mie ayam
118.0932317,61.51701173,0.703375544,-1.5,20.13527084,20.36140478,20.43939602,22.3506233,0.838892305,0.843976185,0.841849176,0.813740058,0.093523379,0.08338303,0.084533766,0.078704868,989.3046199,959.5683277,977.384099,1145.492278,9.47E-05,8.52E-05,8.63E-05,8.10E-05,0.009731952,0.009231332,0.009287804,0.008997706,mie ayam
133.7348311,70.53356861,0.687766544,-1.5,7.918128445,9.252121021,9.181248,10.15541421,0.963857746,0.952314683,0.94929861,0.940849152,0.339807229,0.30976104,0.344619479,0.300844975,336.0695876,443.721799,472.559208,550.4194439,0.002196117,0.00205623,0.002282557,0.001996721,0.046862751,0.045345672,0.047776111,0.044684687,mie ayam
121.6656047,75.75751574,-0.428545325,-1.5,20.14029528,26.21646691,25.45072343,26.39735622,0.839596805,0.779833885,0.791469178,0.778526166,0.143297849,0.105996814,0.114353927,0.103305377,1523.829975,2096.705995,1982.926289,2109.242517,0.000130937,9.15E-05,9.57E-05,8.73E-05,0.011442788,0.009564202,0.00978458,0.009342456,mie ayam
163.2765928,69.05171945,-0.626970455,-1.5,15.64724718,17.20605251,17.10257595,18.06935575,0.876247906,0.860168602,0.861916909,0.847602957,0.199966979,0.163394037,0.171379949,0.167509575,773.203575,875.0683277,862.9831651,953.70856,0.000433571,0.000319583,0.000354233,0.000335529,0.020822361,0.017876892,0.018821068,0.018317452,mie ayam
117.3015987,66.46192419,-0.662703408,-1.5,21.88847769,22.38478288,20.28354754,23.22731609,0.814061673,0.804407081,0.828296714,0.79271511,0.137504071,0.131875711,0.144475324,0.118490941,1263.834996,1326.920337,1167.396884,1406.275908,0.000136831,0.000128308,0.000143603,0.000119459,0.011697473,0.011327296,0.011983447,0.010929727,mie ayam
105.5401849,58.70266826,0.141129343,-1.5,8.648357161,10.28181177,9.181702102,9.834217581,0.949150297,0.934748258,0.945323728,0.939107624,0.355490365,0.299978008,0.325767835,0.310267558,343.4260206,440.238999,368.7183734,410.8330888,0.000966384,0.000773008,0.000902704,0.000797808,0.03108672,0.02780303,0.030045026,0.028245499,mie ayam
98.54397395,78.07538048,0.322513642,-1.5,16.89261021,17.42138757,17.04309498,18.20432995,0.913299156,0.90807467,0.904732491,0.895103687,0.123808006,0.11969564,0.12760235,0.116433004,829.3884426,875.8756896,911.6287733,999.4743748,0.000134945,0.000133409,0.000136652,0.000123906,0.011616566,0.011550271,0.011689842,0.011131293,mie ayam
102.6920906,66.35165614,0.624317636,-1.5,41.81934748,45.86794348,42.13455998,44.77201226,0.566177135,0.504739565,0.56279359,0.525636854,0.058963311,0.053184127,0.065098725,0.0494571,3492.692602,3974.658512,3517.23254,3807.695642,6.34E-05,5.77E-05,7.99E-05,5.50E-05,0.007962234,0.007596235,0.008940545,0.007414052,mie ayam
159.2937717,58.80543728,0.564030919,-1.5,16.73713499,23.06110232,22.72843077,20.67146373,0.799481035,0.690334557,0.699049376,0.741918097,0.1628547,0.096635773,0.084287301,0.093375998,848.2457729,1309.547818,1271.914806,1091.216177,0.000280364,0.000168583,0.000154391,0.000166264,0.016744064,0.012983954,0.012425428,0.012894332,mie ayam
141.0813949,72.84289471,0.079432972,-1.5,20.59723636,22.10049054,20.66630738,22.0760574,0.879917232,0.865023238,0.884941646,0.86770879,0.100286979,0.099105321,0.112126752,0.092972277,1082.461337,1218.913935,1048.241897,1194.666799,0.000109917,0.000106647,0.00014603,9.80E-05,0.010484144,0.010326986,0.012084282,0.009900289,mie ayam
120.3738591,60.00008643,0.706627759,-1.5,15.28799462,15.47603545,15.09154145,16.21942822,0.906612224,0.905315648,0.91120667,0.900130105,0.122368013,0.113295195,0.116462929,0.106721582,579.6646954,586.5518792,549.5603711,618.6637307,0.000114194,0.000105994,0.000106907,9.67E-05,0.010686153,0.010295334,0.010339608,0.009835541,mie ayam
141.3709291,54.05573625,-0.050802384,-1.5,19.82572513,25.15298786,24.65181794,22.64507803,0.785955923,0.692352611,0.708690612,0.747916708,0.115628357,0.089691671,0.088958092,0.096266704,1136.928474,1632.33458,1542.858108,1337.59994,0.000143583,0.000112249,0.000110651,0.000118617,0.0119826,0.010594767,0.010519063,0.010891134,mie ayam
109.3841708,54.61637922,0.063423856,-1.5,15.57811392,18.93139731,19.42608228,18.75602617,0.853281061,0.807521876,0.795047689,0.807391226,0.183974453,0.120994067,0.124206525,0.122399783,793.3965949,1038.930377,1106.849057,1039.664607,0.00024268,0.000158488,0.000150258,0.00015742,0.015578197,0.012589184,0.012257958,0.012546694,mie ayam
95.23641806,59.09266988,-0.317608457,-1.5,9.659727296,10.96608712,9.353082319,9.823973568,0.899597274,0.877351584,0.913035353,0.905904922,0.267056897,0.229534892,0.26247452,0.234409711,386.4857902,472.499352,335.2119618,362.5027406,0.000527395,0.000414935,0.000516679,0.000417983,0.022965091,0.020369945,0.022730567,0.020444635,mie ayam
161.3820712,50.80721608,-0.308330234,-1.5,10.8153345,13.89563684,16.92363292,17.02940534,0.897798954,0.854730052,0.800952551,0.795512619,0.251668249,0.158834555,0.137918259,0.142246445,423.8651859,603.7426194,827.4690454,849.8568802,0.000488555,0.000265403,0.000237175,0.000245548,0.022103278,0.016291199,0.015400482,0.015669975,mie ayam
142.7674447,62.34570197,0.541640257,-1.5,18.96931594,21.38084678,19.59564469,21.30145168,0.811651389,0.771613453,0.803986017,0.773884912,0.135686462,0.122152651,0.135363989,0.123462314,1108.583637,1342.568265,1153.811949,1329.252274,0.000171369,0.000147613,0.000169401,0.000150675,0.013090792,0.012149629,0.013015427,0.012274971,mie ayam
108.8033428,68.1421855,-0.674945388,-1.5,17.52803962,20.84102657,20.01819118,19.4091643,0.88612699,0.844203973,0.855393473,0.86318719,0.093968579,0.07928102,0.081991851,0.086307001,743.2400428,1008.793741,936.6564731,885.8195489,8.39E-05,6.90E-05,7.13E-05,7.56E-05,0.00915849,0.008306015,0.008442512,0.008694565,mie ayam
137.8834012,72.95046225,0.428760601,-1.5,19.44650233,21.68429289,20.66601873,20.9130564,0.876277977,0.854300955,0.868169825,0.864320271,0.130033483,0.127634111,0.13175378,0.12247077,1078.030502,1269.169899,1146.277727,1181.837824,0.000267809,0.000267661,0.00027727,0.00025137,0.016364881,0.016360348,0.016651428,0.015854652,mie ayam
91.31587792,58.13987434,0.706847805,-1.5,10.6235626,13.21364719,13.36742491,13.3935642,0.928771287,0.900543476,0.901171677,0.900969719,0.192142308,0.153448116,0.152951281,0.158879087,409.3979096,571.555813,568.087396,569.1068091,0.000235033,0.000180998,0.00017898,0.000183211,0.015330798,0.013453557,0.013378326,0.013535537,mie ayam
110.87486,68.18988574,-0.706638543,-1.5,11.81367731,14.68845229,13.96095755,13.87190351,0.939414782,0.916347035,0.923761471,0.92118922,0.231606598,0.173357124,0.193576764,0.187478526,416.8763071,572.3164588,521.6022339,539.2045639,0.000608947,0.000437803,0.000492071,0.000463552,0.024676844,0.020923733,0.02218268,0.021530251,mie ayam
136.6945981,74.61887485,-0.238283122,-1.5,27.31200015,29.31556555,30.31155991,31.05893282,0.803427767,0.786086392,0.77617592,0.768977768,0.161082053,0.143279731,0.151860883,0.122739489,1979.961864,2151.340722,2255.468725,2324.062314,0.000469423,0.000374859,0.000432934,0.000362053,0.02166618,0.019361283,0.020807075,0.019027687,mie ayam
109.943922,63.13834226,0.695678248,-1.5,27.72814251,29.48850299,29.39518956,29.57493602,0.799199636,0.773629515,0.777513185,0.771692131,0.064362682,0.062576984,0.061966009,0.063365571,1645.012643,1854.53416,1822.557212,1870.377736,6.19E-05,5.95E-05,5.84E-05,5.77E-05,0.007864599,0.007712703,0.007640341,0.007594011,mie ayam
116.4981645,68.53259865,0.67337872,-1.5,14.25408473,16.09087864,16.28946165,17.56948198,0.906610316,0.889349394,0.884652611,0.868327263,0.20653155,0.182357652,0.182093393,0.174937344,668.8090121,793.3706225,828.0651251,944.0751426,0.000302235,0.000267542,0.000275614,0.000252275,0.01738491,0.016356724,0.016601641,0.01588318,mie ayam
102.4249119,58.13992019,0.663763203,-1.5,19.70225591,22.4961288,21.79959486,22.62620587,0.836842256,0.801144335,0.813586478,0.798421021,0.087046164,0.071889807,0.075724195,0.072962133,925.9337293,1128.696696,1057.7434,1144.141667,7.72E-05,6.56E-05,6.78E-05,6.60E-05,0.008788685,0.008099325,0.008234693,0.008124,mie ayam
174.2691446,67.76874982,-0.4635996,-1.5,15.83637395,17.17113953,16.07957658,16.91574329,0.883614925,0.862812714,0.880502449,0.870893519,0.22423702,0.195081471,0.200524348,0.196423662,877.9663463,1031.154563,897.2271539,970.343099,0.000814095,0.000587367,0.000630636,0.000635034,0.028532349,0.024235657,0.025112459,0.025199875,mie ayam
145.7378531,71.33067994,0.706532731,-1.5,35.89095088,37.86221789,36.13655172,39.22796508,0.657787424,0.639655971,0.657954916,0.604035986,0.092960516,0.058884772,0.061216836,0.067487586,2701.279793,2840.360616,2690.920552,3120.401272,0.000162306,0.000104164,0.000102973,0.000111416,0.012739939,0.010206073,0.01014757,0.010555374,mie ayam
96.61227756,72.31375976,-0.623353716,-1.5,23.48533465,24.88389554,23.65239474,25.03201469,0.822257577,0.805894514,0.823821238,0.804428543,0.079805409,0.07601887,0.078132596,0.069946722,1382.159147,1507.850381,1370.521914,1519.208208,8.62E-05,8.35E-05,8.54E-05,7.81E-05,0.009283164,0.009137009,0.009241636,0.008836072,nasi kuning
122.8797896,74.84540176,0.487464643,-1.5,25.15570253,26.44458474,24.25653165,27.51483905,0.817536298,0.797942511,0.818191333,0.785231248,0.090567569,0.086747136,0.10301598,0.080924596,1555.678373,1730.256798,1552.461532,1839.256396,0.000154278,0.000128505,0.000151468,0.000126976,0.012420874,0.011336011,0.012307237,0.011268379,nasi kuning
149.1538048,75.64988344,-0.704602071,-1.5,16.72758479,17.95432025,17.3264296,18.16970331,0.896967678,0.879975488,0.886030916,0.880764193,0.135810561,0.12752293,0.145623452,0.124011476,740.2391819,863.1457549,819.3948284,857.3990145,0.000274074,0.000252054,0.000291767,0.000240878,0.016555174,0.015876217,0.017081191,0.015520234,nasi kuning
106.5960503,64.67470215,0.667095303,-1.5,14.31333607,17.05074358,16.15741007,15.63273302,0.882619642,0.849440075,0.855580245,0.85669629,0.15282025,0.112556326,0.133428346,0.158400802,550.0033792,707.4209295,678.5916465,673.3471727,0.000163132,0.000125057,0.000143321,0.000168755,0.012772326,0.011182867,0.011971667,0.012990555,nasi kuning
112.6206997,78.46293166,-0.196510831,-1.5,20.96783808,24.55277823,24.38716358,23.93372631,0.849755863,0.814892364,0.81641332,0.820407895,0.112203309,0.084637621,0.086482155,0.090826558,1179.839391,1450.899628,1437.675097,1407.78496,0.000105016,8.06E-05,8.23E-05,8.53E-05,0.010247713,0.008977072,0.009071614,0.009235886,nasi kuning
90.39241667,62.75146966,0.555563755,-1.5,15.4285,19.49429781,19.71931604,19.89697388,0.898617857,0.859534256,0.854629631,0.850438321,0.12822417,0.094563265,0.103322448,0.095398788,629.2829119,872.1822697,901.9645896,928.6774024,0.000139889,1.00E-04,0.000105716,9.98E-05,0.01182748,0.00999887,0.010281807,0.009992123,nasi kuning
100.4976403,71.99991036,-0.676048506,-1.5,17.58373529,18.61326774,17.5516962,19.05955528,0.895039657,0.888275599,0.902182326,0.883309572,0.088760908,0.082610598,0.088835275,0.078940213,730.3524916,776.7591901,678.5331392,811.1867162,8.17E-05,7.57E-05,8.04E-05,7.36E-05,0.009036739,0.008700317,0.00896883,0.008577604,nasi kuning
133.1297222,77.73691127,0.676097767,-1.5,26.20853456,30.42477122,28.53684419,28.47263003,0.748980686,0.689112594,0.724589511,0.718232933,0.101433514,0.081665904,0.093327737,0.090136108,1574.36773,1941.634968,1728.236791,1759.895489,0.000208639,0.000162468,0.000183573,0.000173033,0.014444327,0.012746292,0.013548911,0.013154188,nasi kuning
146.0340612,89.04565421,0.657706842,-1.5,22.29223844,22.53491214,20.47569373,23.35451554,0.854436375,0.855339075,0.87858083,0.845820187,0.170006556,0.164075113,0.179006293,0.162013485,1230.102179,1220.352321,1024.739398,1300.670963,0.005129118,0.004942109,0.005635594,0.004887693,0.07161786,0.070300136,0.075070593,0.069912037,nasi kuning
158.3990222,59.85058928,0.221722707,-1.5,13.16894942,14.43167716,13.30730854,13.98316491,0.856349182,0.831020769,0.851492841,0.844245984,0.17714172,0.172004922,0.194425173,0.173209027,525.401977,619.4509647,542.0662776,570.9687306,0.000366444,0.000347803,0.000395023,0.000346911,0.019142731,0.018649468,0.01987519,0.018625543,nasi kuning
